G1;G2;studytime;absences;G3
3.3721240588129864;-3.5995109016580926;-1.9033916260397632;3.560877862004749;0
-1.7957809857065725;0.39368607827730906;2.6660617205894166;2.127091675174917;1
2.6906272698986062;-1.7405937730747139;-1.6105451337157792;-1.771371841552151;1
-3.3865621907498404;3.5701251807649186;1.6555021782902464;3.687127863323024;1
-2.101852778756606;-0.055036335269582626;3.991815310693034;1.1502564226875422;1
0.22571210132870512;-0.5525833851301793;-0.8313151642028489;0.7470342449780589;0
-1.70817424233477;-1.6224372940687521;-2.063341184308408;-3.6896565744422345;0
2.4485745281380473;-1.3674965770867327;-2.2300784835421585;-1.6021291576704875;1
0.47371692660846043;-1.3337771559632987;-0.9989386798008635;1.0497089213417872;0
2.544977071636522;-1.1995779521460053;-4.4252493834099305;1.132100153452921;0
-0.865965133599047;-2.477264084467568;-2.2661312820402757;-4.46361359732043;0
-0.12947665834128497;-3.0893657750550925;-2.956611098754694;0.801385351706768;0
2.6313332059712837;-1.9652903026527062;-4.794280392953471;1.6640723960016661;0
2.555022561715729;-2.268286340773616;-0.9905852075103463;-2.1265390922934264;1
3.394340523432778;-2.693388447917804;-0.8893751302773805;3.197242351079323;0
-1.5597410111496255;-3.90237366417386;-2.817261762203718;-2.742590160610477;0
-2.335366277910607;0.6228854964191579;3.4585760260653737;1.7820451634837775;1
-2.06529639038692;1.57680438042751;0.39139305778740985;2.595054868168575;1
-2.7138864589589193;0.10782595283011798;-1.6425836151191813;-2.5265273232245096;0
-1.6866765382435367;-0.8424719328924408;-1.8609957870389864;-2.595617247925861;0
-5.573429116654307;-0.8093088637670871;-1.8259183186084202;-2.5894188382001797;0
4.349585270388506;-3.6878505437546165;-1.9402513823499485;4.008549730525032;0
1.2299777646288457;1.1316787789958633;-1.3487934097380587;-0.10140418916502858;0
0.6763853381952405;-1.5782111675675883;-2.094315925384883;1.0364947221186147;0
2.192990466249874;-2.8790623410983516;-1.5485527340308642;-2.337686220010898;1
2.1030911365037785;-1.2043022447210663;-1.8437149114778235;1.7830084969925002;0
2.781735327039871;-0.34966139361600046;-2.6273241355107557;-0.9604279042136346;1
2.221199486076796;-3.2671744801900395;-0.39521625678118744;-2.4183282479358805;1
-2.226099789959697;-0.9898766288820571;-1.6603761509026087;-4.055309073238247;0
3.3293624843896605;-1.0737453322022272;-1.3595676785897752;-1.1340914206416641;1
-2.125096743892903;-0.3665447378179487;2.7334115476396916;2.194621226082133;1
-2.4528198396116543;-2.5127977822010665;-2.6258008968171174;-1.386669423322033;0
-1.404413109869256;-1.268262260464937;-1.9989976946276764;-3.6406540754713483;0
0.1851780720765337;-5.913342242458953;0.31070456795796275;-4.2121980277222715;1
0.4092306303352673;-2.70434508002592;-3.754266505384698;-3.15369510199754;1
-1.6847588262180495;3.3966111197513564;3.8441323766549043;1.1673452116565897;1
-1.7087902230032377;-0.8052354849631351;-1.3342713258698666;-3.025690677176478;0
-1.9736810792845871;0.0021205676285580566;-1.5685884560608385;-3.3242734671425023;0
-2.4790983503773236;2.724752674127084;0.6886091317155052;2.1725913679953375;1
2.320753996042242;-1.6347872487314494;-1.496687465559449;-1.7913581439505124;1
0.6144285146657305;-2.6067750741207556;-2.2841728097898217;1.7403923317760448;0
2.533921710069153;-2.356332520440029;-1.7258348182476608;-1.863131035008451;1
3.5342650544855188;-0.7296932368913969;-1.2430302191711364;-0.9192836717927368;1
3.558890789848478;-0.1381118699626529;-2.9183979781937532;-1.0125863640240964;1
2.764230573747652;-2.9065034461664885;-2.1961827515557277;2.6814448003862745;0
1.977306018023069;-2.4756785252725715;-1.8273831290704898;-2.2434684974159866;1
-2.6569990556618186;1.3270722337378273;3.96980872263158;1.7959940414762758;1
-0.3848882080797156;-0.790558341228913;-0.8841870853233575;-3.639268023132127;0
-1.8464029293672302;-0.21277829590183783;1.0611035085362115;2.7269534301111467;1
-1.845441953838976;-1.12107444799621;-1.8844558550254906;-3.8178594646935213;0
-1.5389804590305762;2.258132544122706;1.7520484213072316;0.43104827524334066;1
-2.8105508028414405;2.63856392434604;2.5189498428316717;2.8698536464747537;0
1.1607071122080321;-1.460758782705776;-2.161406882268259;-1.3108283442039204;0
2.306083011770999;-0.686849250130521;-2.7850116568591945;-1.1688162809870872;1
-0.7154181419667924;-0.007020033646915502;-1.659028006958672;-2.716769166498724;0
-2.1925632166902522;2.7994123269867903;1.0971058766567927;3.0457229725033472;1
-2.1946640073964736;-0.5407318978664284;2.1545390075998885;2.114470908145722;1
-1.0991230009160962;4.512454126133241;2.047998243863553;0.6561881321376661;1
2.5804568527102916;-2.578323429546222;0.22648440762757538;-2.047668728336887;1
-2.553576069822385;2.32247493486791;3.9041734587127;2.0485129333042424;1
-0.4559139570371129;-2.004536163593375;-2.420349402641569;-3.0597400980651757;0
1.5226548725184057;-2.643834027473345;-2.5022136171330973;-2.523375327582316;1
-1.2664728635525724;-2.4498264159465086;-2.4423235049818754;-4.483575919126203;0
-3.676359748907754;-3.1014624693041277;-1.5136982822422769;-2.8147353820765195;0
2.7621582994287692;-2.7261328311924466;-1.0809598527290527;-2.420645016332851;1
4.366659451903066;1.7909620107409077;-4.060165472638857;0.3859100192290117;1
1.487597846422907;-0.7283661168414526;-1.3718098383540238;1.2993449669976054;0
2.919703828310577;-2.78124543480586;-2.960360812627025;2.721626722290008;0
1.7648857500739743;-4.805300628293766;0.4310560569034467;-3.3980425790552706;1
2.8603149276240902;-2.2059589989553596;-1.0520346857295755;2.6608103080141086;0
-1.966304496190603;1.1847297167816468;1.9920559096035035;1.8965959024664778;1
-1.7761321547304822;0.2793398954525903;2.90685327068668;2.1025887415641242;1
-1.8126649066229665;2.9330030697851877;2.1081448013217425;1.5181546611577523;1
-2.181441724242941;2.4822103616699813;-0.22410161028331466;2.48116751707143;1
-3.3160598501303746;2.4821438982615005;2.8768285241125553;3.013626574681136;1
0.7790885311116016;-0.7265548126684851;1.1042512606471;1.6724562948830677;0
1.4404886326202977;-1.6318945852205167;-3.1470639268243454;-2.2402415313432322;1
2.965421406236473;-2.9302050223457496;-0.9959831560034624;3.418776442830965;0
-2.4083945557215105;-1.5487672232855247;-1.3316770040329673;-3.8724976023224817;0
-3.448170982101032;0.6042560716994589;3.44910972573059;2.2321363897304254;1
-1.9105657658744908;-3.6772204415818885;-2.735648644519478;-1.7326827812178205;0
1.5666115483139562;-0.9937941543924191;0.5475690323568982;1.80644409924624;0
2.534845628606699;-0.8560767686257122;-2.436917463476451;-1.3326798163368;1
3.5800793737485987;-3.058020283771982;-1.4235812176143563;3.2903704237509244;0
0.9932800756406308;-2.540334206161678;-2.566976477853852;-2.6564875630924765;1
-2.2245787888886013;1.2333597287374958;1.6188547729237088;1.6287730780605567;1
-1.7506823712161634;2.555016928702234;0.8944200537646108;2.597317010468334;1
2.319265984398436;-2.559276649893097;-3.911583561399424;2.1371839719568144;0
-1.5925580814905582;-0.7180766486735828;-1.2193001923558051;-2.9520432391018594;0
0.058611894867966585;-3.9338209111903435;-1.717813274420592;-3.4714295316804242;1
1.1667205881282583;-1.5219200888687034;-0.5410856010993994;1.7874757942683772;0
-1.5977071245389691;-2.264879940106624;-2.558822194188892;-0.016422995150347397;0
3.754481002666184;-3.214467903681485;-2.04437170154951;3.51377408626346;0
-0.8450943687685779;2.3878332405568043;-0.7541600673735398;1.8026868654530317;1
-0.2921761633714852;-0.30349828548458846;0.09875465534432948;0.6083816734118894;0
-1.776345053419349;0.24678822337013284;2.1804476679566487;1.940630945494891;1
-1.8233640271779192;0.5078675227796852;0.8408170881208838;2.301729795405499;1
2.5201595834945003;-2.353310984194973;-2.486645367625325;1.985701241578318;0
2.117375377538176;-1.4671909185000214;-2.9624540144009015;1.3824506408657569;0
-2.413200583803305;2.5389758752339455;2.1516767415879268;1.4280826443809675;1
-0.22858771532947664;-0.1976589138599394;0.5742655341602965;0.6044751075415198;0
2.1740443802632297;-1.94557824603374;-1.6275830468909658;-2.1035921076266955;1
-1.976070957670238;1.3492362420863637;0.4976753057099128;2.2515018837709277;1
2.0791259082085927;-2.736765825402514;-1.1016042078254737;-2.180015603863069;1
2.3694962702249747;-1.3328804980885591;-2.8303313034538835;-1.7458685162745533;1
1.6443261555355386;-0.359529747149526;-1.4204310094934922;1.0620194925464563;0
2.9364258338326144;0.4752419677935684;-3.5876160692759336;-0.3527066138166697;1
3.5923986309375517;-2.9211765200995856;-0.5675195966845403;3.3574664072717275;0
-0.23927107891016863;-4.05529121607414;-2.936197837380849;-3.721950076901499;1
2.144227486251872;-1.7498157503498168;-2.4936764788621746;1.7146667747491464;0
-3.217392651862414;-1.6072348439953204;-2.148082394016119;-3.6325617125483456;0
-1.6808187791315163;0.589774035917425;2.4872945030846068;1.5699592217242593;1
-4.2897543863677825;-1.3802648161011766;-0.7275692190450862;-2.1628970324668297;0
-1.9771661374840848;-2.2311274456478545;-1.6619791435598463;-1.3791784547564216;0
-3.618060820506311;-0.5150474078767853;-0.9613948259795286;-1.9639139999031046;0
-2.5199016512706605;2.9606559550869442;3.7586985250460194;1.871728052010804;1
5.133247639639133;-3.677735611864989;-2.842336876317025;4.0423602705409465;0
3.73997395297598;-3.5547207062896695;-2.3978616479283508;3.8348877556655214;0
-1.9157496269147303;0.5775070003944194;1.7023014284349918;2.4568017378355687;1
-2.6617977715071865;-1.131933024133028;-1.9803755885724952;-1.602914129980516;0
-1.4120419367533072;1.937445912330672;1.6559411059481908;3.018534815031563;1
0.15667870297989617;-3.1661032301240493;-2.5713656177318125;-3.494607334583569;1
-0.7837006793646446;2.395780356380272;1.4984229850080855;0.7290160318930956;1
-1.5097958691612565;1.2695927079195033;2.132027996425084;2.3931085697772123;1
0.9856700851144091;-0.8532099540718496;-2.325908332435157;0.8846322017246191;0
2.264759777239282;-2.7228130647175384;-1.1849064389116704;2.8888215140995346;0
-1.3803698159397046;-0.16402926148017594;2.889500408630076;1.916871523842473;1
0.7685013499584206;-0.19754269790422163;-1.6196164259168373;0.5296964541850986;0
-1.406273596866003;0.8267215988275345;2.774495839797202;0.7630599386792158;1
1.7329621664460735;-2.2172671603861414;-3.706442339569829;1.5608587069883408;0
-1.9837507248515078;0.7562014232174705;1.8108644338647208;1.473550031666846;1
-2.098290127652691;2.744392601266065;3.4072223605206227;2.1576819749309326;1
-3.1721294952325385;-1.7714863315514926;-2.3325599641928383;-1.2063788949797205;0
-1.6865414310611069;-1.863957142138339;-2.119240845023489;-5.029448074666364;0
-2.3232694010431163;2.0064321155575593;0.2671591585536195;2.4796110220758925;1
3.611313263882102;-3.4276292491905718;2.1772521327802243;-2.0138576879149523;1
0.6812217184085101;-0.31874589897057537;-2.1268215352493636;0.24388057788019557;0
4.213742290632286;-2.5410904994217987;-4.024251455361853;2.7582315151089345;0
3.7409571391501943;-4.429045342485052;-4.7027159366487155;3.780364083540224;0
1.8293115949146834;-1.3784130297604476;-3.8098028308187137;-2.3141478046119377;1
1.5284105571905073;-1.7611992964792837;-2.481313172383681;-1.6376202131107067;1
3.990519108740788;-1.5312206746186152;-1.2328360042516557;-1.5735485159616627;1
0.15739029993051368;-0.5174284616161675;-0.4785032828071527;0.8648271038248967;0
3.28075411362188;-3.0854511250559984;-4.046305224746597;2.8047234827634693;0
2.4464300726717187;-2.095062306345742;-1.7884653851948884;2.28690265682559;0
-1.864831890669622;3.155672904467209;0.7166729568432606;1.4836451909632913;1
-5.1929495527369;-3.0512911786096986;-1.6142544919200201;-1.2059883149750843;0
-2.8749262758363225;2.310448841861874;2.395712354843652;2.834790046550217;1
-1.90364391430246;2.8923749026628833;1.5901119167274653;2.4936388304863906;1
0.7136796239451213;-0.6787853198360243;-2.7055532289022857;0.461598426148786;0
2.327154246942178;-1.284788154940708;-0.7177380533754634;1.9313125752133098;0
3.746161245493999;0.23817884902863984;-2.3929399612959976;-0.5886513665062687;1
0.7933902147440746;-3.6234435959914526;-1.6664744944131924;-2.9952029807389264;1
4.128091452830723;-4.1869412845467044;-2.823438898418456;3.8379558925226993;0
3.61860726787819;-3.0567566422431787;-0.860037314544795;3.5100283943298614;0
1.38610793093555;-1.0587924453820814;-2.7131261567499756;0.9799773307925044;0
4.01003378256595;1.4992813197715158;-3.7204043304794423;0.3005696091770784;1
1.8591144047636974;-1.3863402518778694;-2.613273560643139;-1.9525919573209365;1
3.171147899121249;-0.8021607498865762;-1.1791004611185096;-1.0667367147387752;1
-1.9931021288344248;-2.6722151565953456;-1.8380837573193312;-2.1159200055861787;0
1.028406585980469;-4.327293178765364;-0.384741818671567;-3.4318892593087673;1
3.116505891634323;-1.5287936948662566;-2.4470664969358946;2.065995710437348;0
1.8263511699176644;-3.103191736277935;-0.4170956751563666;-2.3931544784836905;1
